! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Monday, 27 July 2020 18:12:09
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Agilent Technologies
! MODEL N9918A
! SERIAL MY53103598
! FIRMWARE_VERSION A.07.57
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 0894561607
! CORRECTION1 Rdy
! DATA Freq,S21
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
18000000000,-14.2412725509642
18010000000,-14.0325834976969
18020000000,-16.652051854416
18030000000,-15.6378299171329
18040000000,-14.3584135357454
18050000000,-10.3609108024842
18060000000,-13.8221422325166
18070000000,-11.1600806909614
18080000000,-12.6044690630957
18090000000,-11.8397495649653
18100000000,-11.2752742996865
18110000000,-11.7442390801336
18120000000,-11.5602131188703
18130000000,-12.4853831255062
18140000000,-14.2090263293295
18150000000,-15.7317883035129
18160000000,-14.5152220375491
18170000000,-17.2741941458012
18180000000,-16.6387904063642
18190000000,-17.6997119303109
18200000000,-29.0117269340036
18210000000,-29.4555263958544
18220000000,-34.3187127817785
18230000000,-32.9814300284837
18240000000,-25.6512841131607
18250000000,-17.7179689881074
18260000000,-16.3916950364767
18270000000,-16.9439211405913
18280000000,-13.3013504659935
18290000000,-11.3273598493859
18300000000,-8.32935414505315
18310000000,-7.60006803626459
18320000000,-6.55149898248133
18330000000,-5.67436060331322
18340000000,-5.5316151389832
18350000000,-5.56916427832878
18360000000,-3.91241420099907
18370000000,-2.49755479603667
18380000000,-1.7581559603215
18390000000,-1.27174806958378
18400000000,-1.82411513536368
18410000000,-2.27418365963813
18420000000,-2.81199994893083
18430000000,-2.75851292449887
18440000000,-2.5972373895547
18450000000,-2.78488510087793
18460000000,-2.99841448351319
18470000000,-3.98269742359228
18480000000,-4.20567363230089
18490000000,-3.51603328814639
18500000000,-4.55402919408184
18510000000,-4.08550184711178
18520000000,-4.47407913129345
18530000000,-5.66688341737232
18540000000,-5.71605823168515
18550000000,-7.4475178225054
18560000000,-7.51724318008782
18570000000,-7.7478706177149
18580000000,-8.00565953533004
18590000000,-9.68968256629207
18600000000,-8.88932463437803
18610000000,-10.5928175236306
18620000000,-14.527610232546
18630000000,-17.3406749996088
18640000000,-18.8451444545608
18650000000,-26.2417285397068
18660000000,-38.1361084795393
18670000000,-26.0044070333034
18680000000,-17.3586404282499
18690000000,-16.6503552766422
18700000000,-14.6264283664229
18710000000,-10.821559148336
18720000000,-9.68329587143246
18730000000,-9.51739290825959
18740000000,-7.68259628593146
18750000000,-6.12171010734534
18760000000,-6.29666932656538
18770000000,-6.02619128518556
18780000000,-6.01110841734232
18790000000,-4.50952178748553
18800000000,-3.77800384399816
